"storm_year","max_residual","mean_sea_level"
1962,81.236751853898,20.6719918074757
1963,48.7683152153992,11.6085616438356
1964,80.1791855987888,16.7157559198543
1965,67.0445923663661,19.5162100456621
1966,44.5249824346421,16.6840182648402
1967,42.5663058001905,22.9057077625571
1968,60.8966378343026,25.0943989071038
1969,39.0500755756043,4.97716894977169
1974,78.1539403057878,15.476598173516
1975,55.8412408950248,25.4017123287671
1976,55.4071568478545,15.8086520947177
1977,51.1139114738345,7.55091324200913
1978,62.4390223628829,12.6989726027397
1979,64.6675672813065,15.836301369863
1980,53.1648822514908,11.3513433515483
1981,40.1822716681395,23.0087899543379
1982,55.6531266141657,23.272602739726
1983,73.9639849661548,21.6940639269406
1984,57.7692674556713,19.5509107468124
1985,49.7734341737992,12.2654109589041
1986,58.037466690278,14.3141552511416
1987,57.6276088734166,18.2074200913242
1988,43.6027132188137,18.0463570127505
1989,77.5972595943749,27.8584474885845
1990,64.7523431348569,28.825
1991,45.1477633659232,15.2720319634703
1992,66.6024672375865,20.2343123861566
1993,73.5138783099481,17.0672374429224
1994,65.1972318574784,11.9949771689498
1995,78.8925935193997,23.1117579908676
1996,91.4137175770125,2.40428051001822
1997,60.229754520573,13.7988584474886
1998,53.6491738623302,15.1158675799087
1999,61.7014633617175,19.8291095890411
2000,57.9170796321622,20.1479052823315
2001,39.1471511619193,11.0142694063927
2002,71.2709593644968,24.2190639269406
2003,60.7657821321524,4.62385844748858
2004,68.8671360232903,16.154849726776
2005,57.9508193247032,20.686301369863
2006,50.0125717733303,9.76392694063927
2007,54.2819963662416,26.1303424657534
2008,49.1397106639673,24.9706397996357
2009,65.7556494373794,13.6949543378995
2010,53.2991651456636,9.80204337899543
2011,69.1980412997382,12.7697488584475
2012,78.3150865807366,21.309631147541
2013,56.5502919882276,10.8367237442922
2014,66.8138493772117,12.8073515981735
2015,48.9974406986759,15.7529794520548
2016,40.2686918831154,14.5701161202186
2017,90.9284874229992,16.3492351598174
2018,35.4588578953611,17.1590003455027
2019,84.3089576410515,15.6119634703196
2020,74.2710431435227,26.0849499089253
2021,35.0008786252498,16.0283447488584
2022,56.6021048767557,22.478401826484
2023,36.5483937127127,15.2738776912506
2024,50.3715967084594,22.6785177595628
2025,74.0234034521052,19.9851712328767
