"storm_year","max_residual","mean_sea_level"
1972,88.0290468993001,-1.15482024272956
1973,103.849606229742,10.0311279441354
1974,62.5318518131075,-2.07721041809459
1975,99.7458204180366,11.1730707395498
1976,89.4391468715532,5.57281553398058
1977,77.8607607798572,-10.7732305936073
1978,72.7804862279792,-5.53223744292237
1979,107.844619354534,-0.473550228310503
1980,102.024986021142,-3.1747723132969
1981,77.9291606370516,5.33118721461187
1982,81.5516222439047,5.83030821917808
1983,85.8680003688374,13.6264611872146
1984,123.367247435541,8.99480815211203
1985,72.8348223737143,-6.50722158438576
1986,62.3841790059033,2.09775114155251
1987,96.6732583802457,3.39703162461468
1988,89.5099869361319,4.80037568306011
1989,76.3594593928075,21.7699429223744
1990,81.1202626760192,20.4372260273973
1991,72.8277067355579,1.29853881278539
1992,95.3211220677829,13.2540642076503
1993,100.144469055274,9.46906392694064
1994,81.857777460202,-0.202659817351598
1995,84.2340232042226,15.3298287671233
1996,69.138830435193,-12.3020036429873
1997,84.1357867942956,2.49799086757991
1998,81.5998430914692,-1.5385502283105
1999,97.5347888039582,7.57643835616438
2000,88.8822991525116,12.2734744990893
2001,51.6836144700537,-3.95441780821918
2002,101.751121013204,11.8671575342466
2003,74.3369120774757,-11.5727397260274
2004,101.872413516684,1.24036885245902
2005,72.5168600972558,10.348401826484
2006,62.6427978953375,-0.186506849315068
2007,90.3730459828314,12.0708105022831
2008,58.9182569585957,10.8623747723133
2009,98.2546154986776,-0.0296689497716895
2010,78.7056987626534,-6.17043378995434
2011,74.104127232082,-4.58060502283105
2012,81.7203406534526,11.5340960837887
2013,83.3885755829989,-4.99332191780822
2014,92.047413740218,0.351598173515982
2015,86.63634566039,7.07633561643836
2016,76.9718460734864,2.8375
2017,81.6373549723087,1.96978310502283
2018,51.7744460511466,-0.745285388127854
2019,96.78703614471,1.23931506849315
2020,82.7497965549726,12.1679986338798
2021,79.9451497162556,0.0992123287671233
2022,92.7213999236304,4.64404109589041
2023,78.3800970986264,-1.08912671232877
2024,80.821149895462,1.73444785974499
2025,74.0660566596089,6.59736920406645
